Work_ID,State,District,Work_Type,Sanction_Amount,Estimated_Cost,Expenditure,Progress_Percentage,Delay_Days,Implementing_Agency,Status,Latitude,Longitude,Anomaly,Anomaly_Status,Anomaly_Score,Risk_Score,Risk_Level,Risk_Reasons
MPLADS_0913,Tamil Nadu,District_5,Community Hall,851818,1461910,3941895,11,111,Agency_18,Delayed,11.296897,77.776386,1,Normal,0.0520003909406825,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0914,Telangana,District_15,Drainage,2268787,1461188,3110786,83,45,Agency_9,Completed,16.971713,77.972248,1,Normal,0.0771099077879552,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0915,Kerala,District_28,School,2845766,4111367,2661788,15,352,Agency_13,Delayed,11.704272,75.805005,1,Normal,0.079962845838153,60,MEDIUM,"High expenditure, Severe project delay, Low progress with high expenditure"
MPLADS_0916,Telangana,District_18,Road,4465239,76505,3565392,77,204,Agency_7,Delayed,17.896229,79.070837,1,Normal,0.0510066230251482,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0917,Andhra Pradesh,District_2,Road,3249362,3756729,2378787,79,51,Agency_10,Completed,16.410042,83.711175,1,Normal,0.0680764804412848,0,LOW,No major risk detected
MPLADS_0918,Kerala,District_22,School,3151373,1700375,219720,58,137,Agency_9,In Progress,12.711401,75.859719,1,Normal,0.0621574984830192,15,LOW,Project delay
MPLADS_0919,Telangana,District_11,School,2850174,1925530,2228222,48,471,Agency_15,In Progress,19.192828,80.105206,1,Normal,0.0759102428602758,25,LOW,Severe project delay
MPLADS_0920,Maharashtra,District_26,Community Hall,923420,262204,4000919,62,73,Agency_5,In Progress,19.327938,80.535191,1,Normal,0.0405030939410837,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0921,Karnataka,District_25,School,542503,578168,3025624,61,40,Agency_12,Completed,12.903322,74.502615,1,Normal,0.0509383307370775,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0922,Andhra Pradesh,District_13,Drinking Water,4462903,1023215,4147192,48,478,Agency_1,Not Started,18.236149,80.257114,1,Normal,0.0187496700896464,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0923,Telangana,District_4,Drainage,2385071,617827,2142162,50,76,Agency_12,Completed,19.272572,80.593743,1,Normal,0.083828967695029,15,LOW,High expenditure
MPLADS_0924,Andhra Pradesh,District_22,Drainage,2615820,2387208,4127386,32,386,Agency_6,Delayed,13.01222,83.856065,1,Normal,0.08859809078466,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0925,Andhra Pradesh,District_7,Hospital,2550511,1317633,1705625,29,186,Agency_19,Completed,15.558906,80.834503,1,Normal,0.0984391234809511,25,LOW,Severe project delay
MPLADS_0926,Kerala,District_29,School,4128813,3734815,4983232,58,369,Agency_19,Not Started,11.082326,77.208595,1,Normal,0.0312949195071585,65,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, High sanctioned amount"
MPLADS_0927,Kerala,District_11,School,3546716,4752104,1972160,75,51,Agency_16,Not Started,8.287934,76.039793,1,Normal,0.0445882595474826,0,LOW,No major risk detected
MPLADS_0928,Karnataka,District_22,Drinking Water,994461,2076182,1744872,14,417,Agency_19,Delayed,16.314054,77.324452,1,Normal,0.069187241052338,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0929,Maharashtra,District_24,Road,1517256,4688246,1661722,81,432,Agency_3,In Progress,20.101461,73.715812,1,Normal,0.0585883880679956,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0930,Andhra Pradesh,District_4,Road,4399025,98784,4241797,91,411,Agency_10,Not Started,14.576011,79.605596,-1,Anomaly,-0.0029426839464904,70,HIGH,"High expenditure, Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0931,Telangana,District_28,Drainage,4380972,2260186,3847478,22,466,Agency_18,Not Started,19.098193,78.259288,1,Normal,0.0395607897212926,70,HIGH,"High expenditure, Severe project delay, Low progress with high expenditure, High sanctioned amount"
MPLADS_0932,Tamil Nadu,District_15,Drainage,328518,2581196,4034537,77,86,Agency_13,Not Started,9.179948,80.221282,1,Normal,0.0480766006022655,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0933,Andhra Pradesh,District_1,Community Hall,3461647,3250090,2790877,93,108,Agency_18,Delayed,12.658498,84.782349,1,Normal,0.066484830282768,30,LOW,"High expenditure, Project delay"
MPLADS_0934,Andhra Pradesh,District_23,Drinking Water,2755421,103997,2630390,96,479,Agency_3,Not Started,17.067021,83.410601,-1,Anomaly,-0.0040786373385263,60,MEDIUM,"High expenditure, Severe project delay, AI detected unusual pattern"
MPLADS_0935,Karnataka,District_3,Hospital,1414359,2140053,3041863,44,396,Agency_3,In Progress,13.562336,74.06585,1,Normal,0.1028731703411895,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0936,Maharashtra,District_14,Hospital,1212586,4425717,1160311,61,224,Agency_12,Delayed,20.396152,79.5234,1,Normal,0.0804403970845928,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0937,Tamil Nadu,District_6,Drinking Water,4767776,850981,1605776,78,481,Agency_7,In Progress,12.146666,76.799971,1,Normal,0.0184243073564659,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0938,Kerala,District_18,Hospital,456884,2990504,2078535,70,480,Agency_8,Not Started,11.665768,76.799199,1,Normal,0.0282915036238325,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0939,Kerala,District_25,Road,4503325,4984990,3127173,14,247,Agency_9,Not Started,11.229286,76.791901,1,Normal,0.0259719304226495,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0940,Telangana,District_1,Hospital,197032,1512108,4835885,45,68,Agency_14,In Progress,19.268278,79.531696,1,Normal,0.0070088989338018,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0941,Tamil Nadu,District_6,Hospital,3338157,4793216,3254811,63,119,Agency_5,Delayed,8.496186,78.248037,1,Normal,0.069377511047962,30,LOW,"High expenditure, Project delay"
MPLADS_0942,Kerala,District_6,Drinking Water,4702124,620993,3043932,45,66,Agency_19,Delayed,8.557187,75.859612,1,Normal,0.0514035862478753,10,LOW,High sanctioned amount
MPLADS_0943,Telangana,District_21,Drinking Water,1412516,1300469,631747,55,60,Agency_16,In Progress,17.469137,77.450837,1,Normal,0.0649663278001852,0,LOW,No major risk detected
MPLADS_0944,Maharashtra,District_16,Hospital,2425100,4127348,2505902,43,443,Agency_12,Not Started,17.867333,73.521284,1,Normal,0.0721585055680082,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0945,Telangana,District_29,School,1768562,4944450,2854517,74,326,Agency_4,Completed,19.113764,80.801214,1,Normal,0.0695444923227679,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0946,Kerala,District_5,Drinking Water,2306356,2223577,1291258,28,407,Agency_8,In Progress,8.532656,77.2833,1,Normal,0.0871889720497517,25,LOW,Severe project delay
MPLADS_0947,Karnataka,District_17,Community Hall,1379785,2643449,4633190,94,190,Agency_7,In Progress,15.158036,75.378002,1,Normal,0.04497420664855,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0948,Karnataka,District_10,Community Hall,4349376,1638858,4433475,61,469,Agency_15,In Progress,12.038035,76.302872,1,Normal,0.0303758772885077,65,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, High sanctioned amount"
MPLADS_0949,Karnataka,District_28,Road,2811642,1068543,3529567,88,492,Agency_6,Not Started,17.061609,77.252598,1,Normal,0.021639002997737,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0950,Kerala,District_21,Hospital,4333664,4356219,4371862,51,188,Agency_5,Delayed,8.43104,74.989545,1,Normal,0.0568606563037475,65,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, High sanctioned amount"
MPLADS_0951,Karnataka,District_18,School,3433737,435105,993061,53,150,Agency_14,Not Started,14.320113,75.358336,1,Normal,0.0737077949151981,15,LOW,Project delay
MPLADS_0952,Tamil Nadu,District_7,Road,4951366,3475077,306412,87,285,Agency_13,In Progress,9.301352,77.380219,1,Normal,0.0167045400734696,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0953,Maharashtra,District_3,Hospital,742353,4563125,2581703,56,443,Agency_10,Not Started,20.822638,80.312593,1,Normal,0.0420105695215065,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0954,Telangana,District_13,Drinking Water,4931539,4277234,2395632,82,401,Agency_18,Not Started,17.460921,80.643222,1,Normal,0.022911002101402,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0955,Telangana,District_15,Community Hall,2808566,1171889,2897225,65,95,Agency_4,In Progress,17.118132,79.010461,1,Normal,0.0982219748925302,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0956,Kerala,District_20,Drainage,2378033,799211,3242860,21,311,Agency_8,Not Started,9.239733,76.465238,1,Normal,0.0856161159707318,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0957,Karnataka,District_19,School,1205933,3308881,2705563,19,308,Agency_11,Completed,18.352868,76.776068,1,Normal,0.0939826319233264,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0958,Karnataka,District_3,Drainage,1540309,3681453,1508118,32,262,Agency_17,Not Started,14.004699,76.97996,1,Normal,0.0968924149690296,60,MEDIUM,"High expenditure, Severe project delay, Low progress with high expenditure"
MPLADS_0959,Andhra Pradesh,District_4,Community Hall,4451744,4000476,1810831,71,96,Agency_18,Not Started,13.411276,83.898139,1,Normal,0.061756464137223,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0960,Maharashtra,District_5,Drainage,3355107,2043384,1604362,24,452,Agency_11,Delayed,18.870046,76.329603,1,Normal,0.0617136936543452,25,LOW,Severe project delay
MPLADS_0961,Tamil Nadu,District_1,Drinking Water,244152,2235028,3750214,45,112,Agency_16,Delayed,11.280843,78.824092,1,Normal,0.0578190087001319,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0962,Telangana,District_4,Hospital,1978356,4853958,2078710,72,475,Agency_12,In Progress,16.094281,79.793945,1,Normal,0.035895721684138,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0963,Andhra Pradesh,District_12,Drinking Water,4847927,587691,3656313,97,124,Agency_13,In Progress,14.196749,82.483016,1,Normal,0.0077880479954381,25,LOW,"Project delay, High sanctioned amount"
MPLADS_0964,Andhra Pradesh,District_28,Drainage,862744,3537924,1017705,56,455,Agency_16,Delayed,18.02873,83.212064,1,Normal,0.0414181933756414,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0965,Kerala,District_27,Drinking Water,3169812,822838,2792540,86,462,Agency_1,Completed,10.741504,76.152442,1,Normal,0.0508529935041599,40,MEDIUM,"High expenditure, Severe project delay"
MPLADS_0966,Telangana,District_24,Community Hall,3262713,311420,326790,4,435,Agency_16,Not Started,16.385791,80.146315,-1,Anomaly,-0.005946686573782,45,MEDIUM,"Severe project delay, AI detected unusual pattern"
MPLADS_0967,Kerala,District_10,School,3850760,527843,1926195,54,131,Agency_15,Completed,9.448483,76.091408,1,Normal,0.0840792559471169,15,LOW,Project delay
MPLADS_0968,Tamil Nadu,District_23,Drinking Water,1025112,4579943,3557480,60,417,Agency_6,Completed,9.591935,76.762079,1,Normal,0.0624015331041051,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0969,Andhra Pradesh,District_25,Community Hall,4727482,2310156,3797415,88,452,Agency_12,Delayed,16.755081,77.140089,1,Normal,0.0187360592637984,50,MEDIUM,"High expenditure, Severe project delay, High sanctioned amount"
MPLADS_0970,Andhra Pradesh,District_21,School,4083123,4602538,55712,7,416,Agency_8,In Progress,17.541059,79.272453,-1,Anomaly,-0.01851963237294,55,MEDIUM,"Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0971,Maharashtra,District_29,Hospital,605839,4640905,2506641,15,120,Agency_7,Not Started,15.600876,76.842372,1,Normal,0.0368488236294515,65,HIGH,"Expenditure exceeds sanctioned amount, Project delay, Low progress with high expenditure"
MPLADS_0972,Tamil Nadu,District_26,Drainage,664101,1875260,4538268,47,196,Agency_2,In Progress,8.262371,77.359912,1,Normal,0.0668108133561724,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0973,Andhra Pradesh,District_20,Hospital,499813,2115306,2232494,60,293,Agency_12,Completed,17.266045,77.207786,1,Normal,0.0915645270945365,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0974,Tamil Nadu,District_24,Road,3896300,4825833,1674092,14,481,Agency_14,Completed,12.700296,76.216044,1,Normal,0.0025507034603247,25,LOW,Severe project delay
MPLADS_0975,Telangana,District_25,Community Hall,1928266,3897593,4540801,64,121,Agency_16,In Progress,16.811978,80.015435,1,Normal,0.0762843846337719,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0976,Karnataka,District_13,School,601238,4237694,497707,21,281,Agency_11,In Progress,13.713891,74.468705,1,Normal,0.0254008118656742,60,MEDIUM,"High expenditure, Severe project delay, Low progress with high expenditure"
MPLADS_0977,Andhra Pradesh,District_23,Drinking Water,4661008,1262980,102091,2,384,Agency_9,Delayed,14.977544,78.890186,-1,Anomaly,-0.0085294580706712,55,MEDIUM,"Severe project delay, High sanctioned amount, AI detected unusual pattern"
MPLADS_0978,Maharashtra,District_14,Hospital,3693488,3149834,903150,53,259,Agency_10,In Progress,21.077627,75.200788,1,Normal,0.0825024417691051,25,LOW,Severe project delay
MPLADS_0979,Telangana,District_23,School,2131280,1305973,545827,13,38,Agency_17,In Progress,19.034623,80.589114,1,Normal,0.0393395264049172,0,LOW,No major risk detected
MPLADS_0980,Tamil Nadu,District_5,Community Hall,50215,3614507,942196,35,53,Agency_12,Delayed,10.429378,80.021761,1,Normal,0.0031887655966419,50,MEDIUM,"Expenditure exceeds sanctioned amount, Low progress with high expenditure"
MPLADS_0981,Kerala,District_4,Road,4612051,4349489,2059736,81,473,Agency_6,In Progress,9.935663,77.306604,1,Normal,0.0144903564398828,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0982,Telangana,District_14,Hospital,2945107,3232132,3950063,81,160,Agency_19,Completed,16.166087,79.810673,1,Normal,0.0915128920540112,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0983,Andhra Pradesh,District_10,Drainage,3219562,4299486,431743,66,288,Agency_11,In Progress,15.859173,79.839955,1,Normal,0.0672811126168592,25,LOW,Severe project delay
MPLADS_0984,Tamil Nadu,District_17,School,1067375,3490863,1573482,9,199,Agency_9,Not Started,11.543187,79.1562,1,Normal,0.0587815824451284,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0985,Karnataka,District_10,Drainage,322544,4947327,1640872,48,275,Agency_6,Completed,11.530543,74.767984,1,Normal,0.0359825941118515,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0986,Telangana,District_26,School,584633,3088783,1535068,64,15,Agency_16,Delayed,18.723489,79.732265,1,Normal,0.0308396938157666,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0987,Andhra Pradesh,District_7,School,1913907,3421189,4624228,90,404,Agency_16,Completed,18.975914,82.864406,1,Normal,0.0493656736577915,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0988,Maharashtra,District_16,Community Hall,864661,1922508,2174452,56,172,Agency_6,Delayed,21.780023,78.431086,1,Normal,0.1039674311476386,45,MEDIUM,"Expenditure exceeds sanctioned amount, Project delay"
MPLADS_0989,Kerala,District_1,Community Hall,2657421,2967369,4595711,26,247,Agency_5,Not Started,9.57104,75.073949,1,Normal,0.0842053581587499,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0990,Tamil Nadu,District_17,Community Hall,1366303,4852738,4144777,74,382,Agency_4,Not Started,12.378214,78.905427,1,Normal,0.0538113278314346,55,MEDIUM,"Expenditure exceeds sanctioned amount, Severe project delay"
MPLADS_0991,Telangana,District_21,Drinking Water,972401,4816589,3347013,4,217,Agency_2,Completed,15.997563,78.568192,1,Normal,0.021573338779593,75,HIGH,"Expenditure exceeds sanctioned amount, Severe project delay, Low progress with high expenditure"
MPLADS_0992,Telangana,District_29,School,4757926,194375,3984532,70,86,Agency_6,In Progress,19.722879,79.101524,1,Normal,0.0210676924535108,25,LOW,"High expenditure, High sanctioned amount"
MPLADS_0993,Karnataka,District_9,Hospital,1170113,4279491,3254699,82,81,Agency_9,Completed,14.529104,76.105418,1,Normal,0.0575669494860656,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0994,Karnataka,District_6,Drainage,1863353,707253,3093562,56,61,Agency_17,Completed,12.962179,75.696053,1,Normal,0.0872265255795275,30,LOW,Expenditure exceeds sanctioned amount
MPLADS_0995,Maharashtra,District_19,Community Hall,4642087,3233818,2145896,92,286,Agency_14,Not Started,18.003786,73.034547,1,Normal,0.0600796673469776,35,MEDIUM,"Severe project delay, High sanctioned amount"
MPLADS_0996,Kerala,District_13,Community Hall,4714759,3129578,4582530,14,499,Agency_7,Delayed,11.730811,75.882912,-1,Anomaly,-0.0111988351875299,90,CRITICAL,"High expenditure, Severe project delay, Low progress with high expenditure, High sanctioned amount, AI detected unusual pattern"
MPLADS_0997,Maharashtra,District_3,Drainage,4476421,1568560,2426738,98,41,Agency_19,Completed,20.944169,79.657888,1,Normal,0.0081753131248674,10,LOW,High sanctioned amount
MPLADS_0998,Andhra Pradesh,District_7,Drainage,3529664,1944420,2717430,100,11,Agency_1,In Progress,13.999161,82.024563,1,Normal,0.0009310301677472,0,LOW,No major risk detected
MPLADS_0999,Andhra Pradesh,District_22,School,3589172,591797,1966678,75,320,Agency_15,Not Started,15.71706,83.82927,1,Normal,0.0946141186198068,25,LOW,Severe project delay
